date,total_asset,cash_balance,market_value,position_pct,cumulative_return_pct,action_code,action_label,summary_text,quality_status,blocking_reasons,warning_reasons,winning_category,selected_symbol,selected_name
2025-12-08,20000.0,20000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-09,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-10,20000.0,20000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-11,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-12,20000.0,20000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-15,20000.0,20000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-16,20000.0,20000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-17,20000.0,20000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-18,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-19,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2025-12-22,20000.0,20000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2025-12-23,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-24,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-25,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-26,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-29,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-30,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2025-12-31,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-05,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-06,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-07,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-08,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-09,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-12,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-13,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-14,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-15,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-16,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-19,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-20,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-21,20000.0,20000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2026-01-22,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2026-01-23,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2026-01-26,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],['存在需要谨慎解释的数据标的：515790。'],money_etf,511990,华宝添益
2026-01-27,20000.0,20000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2026-01-28,20000.0,20000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,weak,[],['存在需要谨慎解释的数据标的：515790。'],gold_etf,,
2026-01-29,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",money_etf,511990,华宝添益
2026-01-30,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790。']",money_etf,511990,华宝添益
2026-02-02,20000.0,20000.0,0.0,0.0,0.0,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,511260,十年国债ETF
2026-02-03,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-04,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-05,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-06,20000.0,20000.0,0.0,0.0,0.0,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,511260,十年国债ETF
2026-02-09,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-10,20000.0,20000.0,0.0,0.0,0.0,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,511260,十年国债ETF
2026-02-11,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-12,20000.0,20000.0,0.0,0.0,0.0,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,511260,十年国债ETF
2026-02-13,20000.0,20000.0,0.0,0.0,0.0,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",bond_etf,511260,十年国债ETF
2026-02-24,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-25,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-26,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-02-27,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-02,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-03,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-04,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-05,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-06,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-09,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-10,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
2026-03-11,20000.0,20000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,weak,[],"['存在需要谨慎解释的数据标的：512690, 515790, 518880。']",money_etf,511990,华宝添益
