date,total_asset,cash_balance,market_value,position_pct,cumulative_return_pct,action_code,action_label,summary_text,quality_status,blocking_reasons,warning_reasons,winning_category,selected_symbol,selected_name
2024-04-16,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-04-17,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-04-18,2000.0,2000.0,0.0,0.0,0.0,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-04-19,2000.0,2000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-04-22,2000.0,2000.0,0.0,0.0,0.0,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-04-23,2000.0,2000.0,0.0,0.0,0.0,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-04-24,2000.0,2000.0,0.0,0.0,0.0,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-04-25,2000.0,2000.0,0.0,0.0,0.0,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-04-26,2000.0,2000.0,0.0,0.0,0.0,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-04-29,1999.57,1466.87,532.7,26.64,-0.02,buy_open,开仓买入,股票ETF 先赢出，中证500ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],stock_etf,510500,中证500ETF
2024-04-30,1995.35,1995.35,0.0,0.0,-0.23,sell_exit,卖出退出,中证500ETF 当前权重高于目标组合要求，且退出分走高，建议卖出退出。,ok,[],[],stock_etf,510500,中证500ETF
2024-05-06,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,股票ETF 先赢出，酒ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],stock_etf,512690,酒ETF
2024-05-07,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-05-08,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-05-09,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-05-10,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-05-13,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-05-14,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-05-15,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-05-16,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-05-17,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-05-20,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-05-21,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-05-22,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-05-23,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-05-24,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-05-27,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-05-28,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-05-29,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-05-30,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，十年国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511260,十年国债ETF
2024-05-31,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511010,国债ETF
2024-06-03,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511010,国债ETF
2024-06-04,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511010,国债ETF
2024-06-05,1995.35,1995.35,0.0,0.0,-0.23,buy_open,开仓买入,债券ETF 先赢出，国债ETF 在 中期轮动 的建仓阶段决策分最高，并进入目标组合，建议开仓买入。,ok,[],[],bond_etf,511010,国债ETF
2024-06-06,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-06-07,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-06-11,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-12,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-13,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-14,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-17,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-18,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-19,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-20,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-21,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-06-24,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-25,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-06-26,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-27,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-06-28,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-07-01,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-07-02,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-07-03,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-07-04,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-07-05,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-07-08,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-07-09,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-07-10,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-07-11,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-07-12,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-07-15,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],cross_border_etf,,
2024-07-16,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-07-17,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
2024-07-18,1995.35,1995.35,0.0,0.0,-0.23,no_trade,暂不交易,当前先给出目标组合和持仓复核结果，但没有形成需要立刻执行的新动作。,ok,[],[],gold_etf,,
2024-07-19,1995.35,1995.35,0.0,0.0,-0.23,park_in_money_etf,转入货币ETF,进攻边不足，先切到 华宝添益 做防守停车。,ok,[],[],money_etf,511990,华宝添益
